"n","p","test","rep","seed","time_sec","mem_bytes","glm_iter","refit_iter","refit_converged","n_events","event_rate"
10000,16,"Pulkstenis-Robinson",4,22560710,0.0189192000002549,8128072,3,NA,NA,5114,0.5114
10000,16,"Pulkstenis-Robinson",5,22560711,0.0200996000003215,8128072,3,NA,NA,5108,0.5108
10000,16,"Pulkstenis-Robinson",6,22560712,0.0115073000001757,8128072,3,NA,NA,5070,0.507
10000,16,"Pulkstenis-Robinson",7,22560713,0.0167924000002131,8128072,4,NA,NA,5187,0.5187
10000,16,"Pulkstenis-Robinson",8,22560714,0.0174240000001191,8128072,4,NA,NA,5190,0.519
10000,16,"Pulkstenis-Robinson",9,22560715,0.022318900000073,8128072,4,NA,NA,5134,0.5134
10000,16,"Pulkstenis-Robinson",10,22560716,0.0182415000001583,8128072,4,NA,NA,5079,0.5079
10000,16,"Pulkstenis-Robinson",11,22560717,0.0102278000001661,8128072,3,NA,NA,5074,0.5074
10000,16,"Pulkstenis-Robinson",12,22560718,0.0172924000000876,8128008,3,NA,NA,5037,0.5037
10000,16,"Pulkstenis-Robinson",13,22560719,0.0257298000001356,8128072,4,NA,NA,5095,0.5095
10000,16,"Pulkstenis-Robinson",14,22560720,0.0163835000000745,8128072,4,NA,NA,5148,0.5148
10000,16,"Pulkstenis-Robinson",15,22560721,0.0184917000001406,8128072,3,NA,NA,5016,0.5016
10000,16,"Pulkstenis-Robinson",16,22560722,0.00982620000013412,8128008,3,NA,NA,5057,0.5057
10000,16,"Pulkstenis-Robinson",17,22560723,0.0195619999999508,8128072,4,NA,NA,5112,0.5112
10000,16,"Pulkstenis-Robinson",18,22560724,0.0266014999999697,8128072,4,NA,NA,5063,0.5063
10000,16,"Pulkstenis-Robinson",19,22560725,0.0143583000001399,8128072,3,NA,NA,5138,0.5138
10000,16,"Pulkstenis-Robinson",20,22560726,0.0177694999999858,8128008,4,NA,NA,5152,0.5152
10000,16,"Pulkstenis-Robinson",21,22560727,0.010622900000044,8128072,3,NA,NA,5060,0.506
10000,16,"Pulkstenis-Robinson",22,22560728,0.0164333000002443,8128072,3,NA,NA,5177,0.5177
10000,16,"Pulkstenis-Robinson",23,22560729,0.0197585000003073,8128072,4,NA,NA,5076,0.5076
10000,16,"Pulkstenis-Robinson",24,22560730,0.015422700000272,8128008,3,NA,NA,5215,0.5215
10000,16,"Pulkstenis-Robinson",25,22560731,0.0161929000000782,8128072,3,NA,NA,5089,0.5089
10000,16,"Pulkstenis-Robinson",26,22560732,0.0110927000000629,8128072,3,NA,NA,4973,0.4973
10000,16,"Pulkstenis-Robinson",27,22560733,0.0174717000002147,8128072,3,NA,NA,5061,0.5061
10000,16,"Pulkstenis-Robinson",28,22560734,0.022952499999974,8128008,3,NA,NA,5044,0.5044
10000,16,"Pulkstenis-Robinson",29,22560735,0.0255618999999569,8128008,4,NA,NA,5143,0.5143
10000,16,"Pulkstenis-Robinson",30,22560736,0.0140243000000737,8128072,3,NA,NA,5190,0.519
10000,16,"glm_fit",1,22560707,0.046142200000304,27123136,3,NA,NA,5077,0.5077
10000,16,"glm_fit",2,22560708,0.0373251999999411,32766352,4,NA,NA,5042,0.5042
10000,16,"glm_fit",3,22560709,0.0381744000001163,27123136,3,NA,NA,5089,0.5089
10000,16,"glm_fit",4,22560710,0.042716000000155,27123136,3,NA,NA,5114,0.5114
10000,16,"glm_fit",5,22560711,0.0374384000001555,27123136,3,NA,NA,5108,0.5108
10000,16,"glm_fit",6,22560712,0.0247658000000683,27123136,3,NA,NA,5070,0.507
10000,16,"glm_fit",7,22560713,0.0626978000002509,32766352,4,NA,NA,5187,0.5187
10000,16,"glm_fit",8,22560714,0.0532814000000599,32766352,4,NA,NA,5190,0.519
10000,16,"glm_fit",9,22560715,0.0639032000001407,32766352,4,NA,NA,5134,0.5134
10000,16,"glm_fit",10,22560716,0.0498907999999574,32766352,4,NA,NA,5079,0.5079
10000,16,"glm_fit",11,22560717,0.0343193999999585,27123136,3,NA,NA,5074,0.5074
10000,16,"glm_fit",12,22560718,0.0631416000001082,27123136,3,NA,NA,5037,0.5037
10000,16,"glm_fit",13,22560719,0.0677335000000312,32766352,4,NA,NA,5095,0.5095
10000,16,"glm_fit",14,22560720,0.0597789000003104,32766352,4,NA,NA,5148,0.5148
10000,16,"glm_fit",15,22560721,0.0582590000001346,27123136,3,NA,NA,5016,0.5016
10000,16,"glm_fit",16,22560722,0.0359423000002153,27123136,3,NA,NA,5057,0.5057
10000,16,"glm_fit",17,22560723,0.0565917000001264,32766352,4,NA,NA,5112,0.5112
10000,16,"glm_fit",18,22560724,0.0638526999998703,32766352,4,NA,NA,5063,0.5063
10000,16,"glm_fit",19,22560725,0.0686952000000929,27123136,3,NA,NA,5138,0.5138
10000,16,"glm_fit",20,22560726,0.0622285000001739,32766352,4,NA,NA,5152,0.5152
10000,16,"glm_fit",21,22560727,0.0301811000001635,27123136,3,NA,NA,5060,0.506
10000,16,"glm_fit",22,22560728,0.0491135000002032,27123136,3,NA,NA,5177,0.5177
10000,16,"glm_fit",23,22560729,0.0442514000001211,32766352,4,NA,NA,5076,0.5076
10000,16,"glm_fit",24,22560730,0.049666100000195,27123136,3,NA,NA,5215,0.5215
10000,16,"glm_fit",25,22560731,0.0489116000001104,27123136,3,NA,NA,5089,0.5089
10000,16,"glm_fit",26,22560732,0.0291420000000926,27123136,3,NA,NA,4973,0.4973
10000,16,"glm_fit",27,22560733,0.0486707000000024,27123136,3,NA,NA,5061,0.5061
10000,16,"glm_fit",28,22560734,0.0454774000002089,27123136,3,NA,NA,5044,0.5044
10000,16,"glm_fit",29,22560735,0.0589587000001757,32766352,4,NA,NA,5143,0.5143
10000,16,"glm_fit",30,22560736,0.0367674999999963,27123136,3,NA,NA,5190,0.519
10000,32,"DEF.poly3",1,22660707,0.0433820000002925,13578328,4,NA,NA,5086,0.5086
10000,32,"DEF.poly3",2,22660708,0.0294250000001739,13578328,4,NA,NA,5028,0.5028
10000,32,"DEF.poly3",3,22660709,0.0476696000000629,13578328,3,NA,NA,5078,0.5078
10000,32,"DEF.poly3",4,22660710,0.0455292000001464,13578352,3,NA,NA,5130,0.513
10000,32,"DEF.poly3",5,22660711,0.0675529000000097,13578328,3,NA,NA,5092,0.5092
10000,32,"DEF.poly3",6,22660712,0.0348268000002463,13578328,4,NA,NA,5062,0.5062
10000,32,"DEF.poly3",7,22660713,0.0489968000001682,13578328,3,NA,NA,5118,0.5118
10000,32,"DEF.poly3",8,22660714,0.0522792000001573,13578328,3,NA,NA,5109,0.5109
10000,32,"DEF.poly3",9,22660715,0.0425768000000062,13578328,3,NA,NA,5086,0.5086
10000,32,"DEF.poly3",10,22660716,0.057017900000119,13578328,4,NA,NA,5151,0.5151
10000,32,"DEF.poly3",11,22660717,0.0269849000001159,13578328,3,NA,NA,5077,0.5077
10000,32,"DEF.poly3",12,22660718,0.0490934000001744,13578328,4,NA,NA,5140,0.514
10000,32,"DEF.poly3",13,22660719,0.182972100000143,13578352,3,NA,NA,5090,0.509
10000,32,"DEF.poly3",14,22660720,0.0472229000001789,13578328,3,NA,NA,5010,0.501
10000,32,"DEF.poly3",15,22660721,0.0436156999999184,13578328,4,NA,NA,5008,0.5008
10000,32,"DEF.poly3",16,22660722,0.0310323999999582,13578328,4,NA,NA,5107,0.5107
10000,32,"DEF.poly3",17,22660723,0.0435967000000801,13578328,3,NA,NA,5038,0.5038
10000,32,"DEF.poly3",18,22660724,0.0635211000001163,13578328,3,NA,NA,5125,0.5125
10000,32,"DEF.poly3",19,22660725,0.0548077000003104,13578328,4,NA,NA,5082,0.5082
10000,32,"DEF.poly3",20,22660726,0.0413830000002235,13578328,4,NA,NA,5089,0.5089
10000,32,"DEF.poly3",21,22660727,0.0335886000002574,13578328,4,NA,NA,5122,0.5122
10000,32,"DEF.poly3",22,22660728,0.0385146000000987,13578328,3,NA,NA,5072,0.5072
10000,32,"DEF.poly3",23,22660729,0.0656990000002224,13578328,4,NA,NA,5071,0.5071
10000,32,"DEF.poly3",24,22660730,0.0426887000000988,13578328,4,NA,NA,5067,0.5067
10000,32,"DEF.poly3",25,22660731,0.0393178000001626,13578328,3,NA,NA,5107,0.5107
10000,32,"DEF.poly3",26,22660732,0.0276277999998911,13578328,3,NA,NA,5101,0.5101
10000,32,"DEF.poly3",27,22660733,0.0484154000000672,13578328,3,NA,NA,5099,0.5099
10000,32,"DEF.poly3",28,22660734,0.0523634000003312,13578328,3,NA,NA,5137,0.5137
10000,32,"DEF.poly3",29,22660735,0.0547585000001618,13578328,3,NA,NA,5123,0.5123
10000,32,"DEF.poly3",30,22660736,0.0299098000002687,13578328,4,NA,NA,5016,0.5016
10000,32,"DEF.stukel",1,22660707,0.0436494000002767,13571424,4,NA,NA,5086,0.5086
10000,32,"DEF.stukel",2,22660708,0.0272486000001209,13571424,4,NA,NA,5028,0.5028
10000,32,"DEF.stukel",3,22660709,0.0486513000000741,13571424,3,NA,NA,5078,0.5078
10000,32,"DEF.stukel",4,22660710,0.0401114999999663,13571424,3,NA,NA,5130,0.513
10000,32,"DEF.stukel",5,22660711,0.0425834000000123,13571424,3,NA,NA,5092,0.5092
10000,32,"DEF.stukel",6,22660712,0.0289895000000797,13571424,4,NA,NA,5062,0.5062
10000,32,"DEF.stukel",7,22660713,0.057452000000012,13571424,3,NA,NA,5118,0.5118
10000,32,"DEF.stukel",8,22660714,0.0535405000000537,13571424,3,NA,NA,5109,0.5109
10000,32,"DEF.stukel",9,22660715,0.0493406000002778,13571424,3,NA,NA,5086,0.5086
10000,32,"DEF.stukel",10,22660716,0.0457719000000907,13571424,4,NA,NA,5151,0.5151
10000,32,"DEF.stukel",11,22660717,0.0313608000001295,13571424,3,NA,NA,5077,0.5077
10000,32,"DEF.stukel",12,22660718,0.0535871999998108,13571424,4,NA,NA,5140,0.514
10000,32,"DEF.stukel",13,22660719,0.0411040000001321,13571424,3,NA,NA,5090,0.509
10000,32,"DEF.stukel",14,22660720,0.0592851000001247,13571424,3,NA,NA,5010,0.501
10000,32,"DEF.stukel",15,22660721,0.0673153000000184,13571424,4,NA,NA,5008,0.5008
10000,32,"DEF.stukel",16,22660722,0.0300284000002193,13571424,4,NA,NA,5107,0.5107
10000,32,"DEF.stukel",17,22660723,0.0477700000001278,13571424,3,NA,NA,5038,0.5038
10000,32,"DEF.stukel",18,22660724,0.0584651000001486,13571424,3,NA,NA,5125,0.5125
10000,32,"DEF.stukel",19,22660725,0.0402710000000752,13571424,4,NA,NA,5082,0.5082
10000,32,"DEF.stukel",20,22660726,0.0445994000001519,13571424,4,NA,NA,5089,0.5089
10000,32,"DEF.stukel",21,22660727,0.0283675000002859,13571424,4,NA,NA,5122,0.5122
10000,32,"DEF.stukel",22,22660728,0.0456304000001637,13571424,3,NA,NA,5072,0.5072
10000,32,"DEF.stukel",23,22660729,0.0507522000000336,13571424,4,NA,NA,5071,0.5071
10000,32,"DEF.stukel",24,22660730,0.0430310000001555,13571424,4,NA,NA,5067,0.5067
10000,32,"DEF.stukel",25,22660731,0.057305900000074,13571424,3,NA,NA,5107,0.5107
10000,32,"DEF.stukel",26,22660732,0.0263951000001725,13571424,3,NA,NA,5101,0.5101
10000,32,"DEF.stukel",27,22660733,0.0389185000001362,13571424,3,NA,NA,5099,0.5099
10000,32,"DEF.stukel",28,22660734,0.0634071000001768,13571424,3,NA,NA,5137,0.5137
10000,32,"DEF.stukel",29,22660735,0.0550216999999975,13571424,3,NA,NA,5123,0.5123
10000,32,"DEF.stukel",30,22660736,0.0302683000002162,13571424,4,NA,NA,5016,0.5016
10000,32,"EF",1,22660707,0.0114485000001423,4926072,4,NA,NA,5086,0.5086
10000,32,"EF",2,22660708,0.00533540000014909,4926072,4,NA,NA,5028,0.5028
10000,32,"EF",3,22660709,0.0126329000001988,4926072,3,NA,NA,5078,0.5078
10000,32,"EF",4,22660710,0.00940260000015769,4926072,3,NA,NA,5130,0.513
10000,32,"EF",5,22660711,0.00978210000016588,4926072,3,NA,NA,5092,0.5092
10000,32,"EF",6,22660712,0.00459180000007109,4926072,4,NA,NA,5062,0.5062
10000,32,"EF",7,22660713,0.00697960000024977,4926072,3,NA,NA,5118,0.5118
10000,32,"EF",8,22660714,0.00670830000012756,4926072,3,NA,NA,5109,0.5109
10000,32,"EF",9,22660715,0.00998950000007426,4926072,3,NA,NA,5086,0.5086
10000,32,"EF",10,22660716,0.010010000000193,4926072,4,NA,NA,5151,0.5151
10000,32,"EF",11,22660717,0.00379600000019309,4926072,3,NA,NA,5077,0.5077
10000,32,"EF",12,22660718,0.0219707000001108,4926072,4,NA,NA,5140,0.514
10000,32,"EF",13,22660719,0.00620260000005146,4926072,3,NA,NA,5090,0.509
10000,32,"EF",14,22660720,0.00934810000012476,4926072,3,NA,NA,5010,0.501
10000,32,"EF",15,22660721,0.00701140000001033,4926072,4,NA,NA,5008,0.5008
10000,32,"EF",16,22660722,0.0044364000002588,4926072,4,NA,NA,5107,0.5107
10000,32,"EF",17,22660723,0.00803970000015397,4926072,3,NA,NA,5038,0.5038
10000,32,"EF",18,22660724,0.00679620000005343,4926072,3,NA,NA,5125,0.5125
10000,32,"EF",19,22660725,0.00778800000034607,4926072,4,NA,NA,5082,0.5082
10000,32,"EF",20,22660726,0.0103073000000222,4926072,4,NA,NA,5089,0.5089
10000,32,"EF",21,22660727,0.00456230000008873,4926072,4,NA,NA,5122,0.5122
10000,32,"EF",22,22660728,0.0204701000002387,4926072,3,NA,NA,5072,0.5072
10000,32,"EF",23,22660729,0.00895460000015191,4926072,4,NA,NA,5071,0.5071
10000,32,"EF",24,22660730,0.00868579999996655,4926072,4,NA,NA,5067,0.5067
10000,32,"EF",25,22660731,0.00659880000011981,4926072,3,NA,NA,5107,0.5107
10000,32,"EF",26,22660732,0.00406710000015664,4926072,3,NA,NA,5101,0.5101
10000,32,"EF",27,22660733,0.00840240000002268,4926072,3,NA,NA,5099,0.5099
10000,32,"EF",28,22660734,0.00833520000014687,4926072,3,NA,NA,5137,0.5137
10000,32,"EF",29,22660735,0.00867030000017621,4926072,3,NA,NA,5123,0.5123
10000,32,"EF",30,22660736,0.00392990000023019,4926072,4,NA,NA,5016,0.5016
10000,32,"HL",1,22660707,0.0197824000001674,4343408,4,NA,NA,5086,0.5086
10000,32,"HL",2,22660708,0.0175126000001455,4343408,4,NA,NA,5028,0.5028
10000,32,"HL",3,22660709,0.0220510000001468,4343408,3,NA,NA,5078,0.5078
10000,32,"HL",4,22660710,0.0278793000002224,4343408,3,NA,NA,5130,0.513
10000,32,"HL",5,22660711,0.0238338000001477,4343408,3,NA,NA,5092,0.5092
10000,32,"HL",6,22660712,0.0137414000000717,4343408,4,NA,NA,5062,0.5062
10000,32,"HL",7,22660713,0.0255477000002884,4343408,3,NA,NA,5118,0.5118
10000,32,"HL",8,22660714,0.0199440000001232,4343408,3,NA,NA,5109,0.5109
10000,32,"HL",9,22660715,0.0208935000000565,4343408,3,NA,NA,5086,0.5086
10000,32,"HL",10,22660716,0.019985200000292,4343408,4,NA,NA,5151,0.5151
10000,32,"HL",11,22660717,0.0130055000001903,4343408,3,NA,NA,5077,0.5077
10000,32,"HL",12,22660718,0.0186200000000554,4343408,4,NA,NA,5140,0.514
10000,32,"HL",13,22660719,0.0275890000002619,4343408,3,NA,NA,5090,0.509
10000,32,"HL",14,22660720,0.0223985000002358,4343408,3,NA,NA,5010,0.501
10000,32,"HL",15,22660721,0.0193418000001202,4343408,4,NA,NA,5008,0.5008
10000,32,"HL",16,22660722,0.0133888000002571,4343408,4,NA,NA,5107,0.5107
10000,32,"HL",17,22660723,0.02001300000029,4343408,3,NA,NA,5038,0.5038
10000,32,"HL",18,22660724,0.0196956000002046,4343408,3,NA,NA,5125,0.5125
10000,32,"HL",19,22660725,0.0222093000002133,4343408,4,NA,NA,5082,0.5082
10000,32,"HL",20,22660726,0.021318900000324,4343408,4,NA,NA,5089,0.5089
10000,32,"HL",21,22660727,0.0133559000000787,4343408,4,NA,NA,5122,0.5122
10000,32,"HL",22,22660728,0.0199525000002723,4343408,3,NA,NA,5072,0.5072
10000,32,"HL",23,22660729,0.0210540000000492,4343408,4,NA,NA,5071,0.5071
10000,32,"HL",24,22660730,0.0203533999999763,4343408,4,NA,NA,5067,0.5067
10000,32,"HL",25,22660731,0.0201371000000563,4343408,3,NA,NA,5107,0.5107
10000,32,"HL",26,22660732,0.0129435000001195,4343408,3,NA,NA,5101,0.5101
10000,32,"HL",27,22660733,0.0189621000001807,4343408,3,NA,NA,5099,0.5099
10000,32,"HL",28,22660734,0.0240397000002304,4343408,3,NA,NA,5137,0.5137
10000,32,"HL",29,22660735,0.0216935000000831,4343408,3,NA,NA,5123,0.5123
10000,32,"HL",30,22660736,0.0144326000001911,4343408,4,NA,NA,5016,0.5016
10000,32,"Pigeon-Heyse",1,22660707,0.00750730000027033,4396352,4,NA,NA,5086,0.5086
10000,32,"Pigeon-Heyse",2,22660708,0.00361259999999675,4396352,4,NA,NA,5028,0.5028
10000,32,"Pigeon-Heyse",3,22660709,0.0130061000002115,4396352,3,NA,NA,5078,0.5078
10000,32,"Pigeon-Heyse",4,22660710,0.0164888000001611,4396352,3,NA,NA,5130,0.513
10000,32,"Pigeon-Heyse",5,22660711,0.0173313000002508,4396352,3,NA,NA,5092,0.5092
10000,32,"Pigeon-Heyse",6,22660712,0.00985339999988355,4396352,4,NA,NA,5062,0.5062
10000,32,"Pigeon-Heyse",7,22660713,0.00740660000019489,4396352,3,NA,NA,5118,0.5118
10000,32,"Pigeon-Heyse",8,22660714,0.00694400000020323,4396352,3,NA,NA,5109,0.5109
10000,32,"Pigeon-Heyse",9,22660715,0.0172564000001785,4396352,3,NA,NA,5086,0.5086
10000,32,"Pigeon-Heyse",10,22660716,0.00793380000004618,4396352,4,NA,NA,5151,0.5151
10000,32,"Pigeon-Heyse",11,22660717,0.00392900000019836,4396352,3,NA,NA,5077,0.5077
10000,32,"Pigeon-Heyse",12,22660718,0.0133253000001332,4396352,4,NA,NA,5140,0.514
10000,32,"Pigeon-Heyse",13,22660719,0.00842950000014753,4396352,3,NA,NA,5090,0.509
10000,32,"Pigeon-Heyse",14,22660720,0.0096408000001702,4396352,3,NA,NA,5010,0.501
10000,32,"Pigeon-Heyse",15,22660721,0.0211431000000175,4396352,4,NA,NA,5008,0.5008
10000,32,"Pigeon-Heyse",16,22660722,0.00370530000031977,4396352,4,NA,NA,5107,0.5107
10000,32,"Pigeon-Heyse",17,22660723,0.00739980000025753,4396352,3,NA,NA,5038,0.5038
10000,32,"Pigeon-Heyse",18,22660724,0.00641009999981179,4396352,3,NA,NA,5125,0.5125
10000,32,"Pigeon-Heyse",19,22660725,0.00707580000016605,4396352,4,NA,NA,5082,0.5082
10000,32,"Pigeon-Heyse",20,22660726,0.0111895000002278,4396352,4,NA,NA,5089,0.5089
10000,32,"Pigeon-Heyse",21,22660727,0.00643970000032823,4396352,4,NA,NA,5122,0.5122
10000,32,"Pigeon-Heyse",22,22660728,0.0119068999999854,4396352,3,NA,NA,5072,0.5072
10000,32,"Pigeon-Heyse",23,22660729,0.0070504999998775,4396352,4,NA,NA,5071,0.5071
10000,32,"Pigeon-Heyse",24,22660730,0.0148891000001186,4396352,4,NA,NA,5067,0.5067
10000,32,"Pigeon-Heyse",25,22660731,0.00751270000023396,4396352,3,NA,NA,5107,0.5107
10000,32,"Pigeon-Heyse",26,22660732,0.0040627000000768,4396352,3,NA,NA,5101,0.5101
10000,32,"Pigeon-Heyse",27,22660733,0.00727710000023762,4396352,3,NA,NA,5099,0.5099
10000,32,"Pigeon-Heyse",28,22660734,0.0100006000002395,4396352,3,NA,NA,5137,0.5137
10000,32,"Pigeon-Heyse",29,22660735,0.00697210000021187,4396352,3,NA,NA,5123,0.5123
10000,32,"Pigeon-Heyse",30,22660736,0.00382779999995364,4396352,4,NA,NA,5016,0.5016
10000,32,"Osius-Rojek",1,22660707,0.0188214000002063,9532560,4,NA,NA,5086,0.5086
10000,32,"Osius-Rojek",2,22660708,0.010499000000209,9532560,4,NA,NA,5028,0.5028
10000,32,"Osius-Rojek",3,22660709,0.0161787000001823,9532560,3,NA,NA,5078,0.5078
10000,32,"Osius-Rojek",4,22660710,0.0164938000002621,9532560,3,NA,NA,5130,0.513
10000,32,"Osius-Rojek",5,22660711,0.0233822000002419,9532560,3,NA,NA,5092,0.5092
10000,32,"Osius-Rojek",6,22660712,0.0102608000001965,9532560,4,NA,NA,5062,0.5062
10000,32,"Osius-Rojek",7,22660713,0.0147063000001708,9532560,3,NA,NA,5118,0.5118
10000,32,"Osius-Rojek",8,22660714,0.0266015000001971,9532560,3,NA,NA,5109,0.5109
10000,32,"Osius-Rojek",9,22660715,0.0174803000002157,9532560,3,NA,NA,5086,0.5086
10000,32,"Osius-Rojek",10,22660716,0.0249092000001383,9532560,4,NA,NA,5151,0.5151
10000,32,"Osius-Rojek",11,22660717,0.0100491000000602,9532560,3,NA,NA,5077,0.5077
10000,32,"Osius-Rojek",12,22660718,0.0219428000000335,9532560,4,NA,NA,5140,0.514
10000,32,"Osius-Rojek",13,22660719,0.016274600000088,9532560,3,NA,NA,5090,0.509
10000,32,"Osius-Rojek",14,22660720,0.0150152000001071,9532560,3,NA,NA,5010,0.501
10000,32,"Osius-Rojek",15,22660721,0.0156334000000697,9532560,4,NA,NA,5008,0.5008
10000,32,"Osius-Rojek",16,22660722,0.0143482000000859,9532560,4,NA,NA,5107,0.5107
10000,32,"Osius-Rojek",17,22660723,0.0236432000001514,9532560,3,NA,NA,5038,0.5038
10000,32,"Osius-Rojek",18,22660724,0.0229343000000881,9532560,3,NA,NA,5125,0.5125
10000,32,"Osius-Rojek",19,22660725,0.0156360000000859,9532560,4,NA,NA,5082,0.5082
10000,32,"Osius-Rojek",20,22660726,0.0251176000001578,9532560,4,NA,NA,5089,0.5089
10000,32,"Osius-Rojek",21,22660727,0.0118695000001026,9532560,4,NA,NA,5122,0.5122
10000,32,"Osius-Rojek",22,22660728,0.0211659000001418,9532560,3,NA,NA,5072,0.5072
10000,32,"Osius-Rojek",23,22660729,0.0156446000000869,9532560,4,NA,NA,5071,0.5071
10000,32,"Osius-Rojek",24,22660730,0.0229695000002721,9532560,4,NA,NA,5067,0.5067
10000,32,"Osius-Rojek",25,22660731,0.0207500999999866,9532560,3,NA,NA,5107,0.5107
10000,32,"Osius-Rojek",26,22660732,0.0107510999998794,9532560,3,NA,NA,5101,0.5101
10000,32,"Osius-Rojek",27,22660733,0.0197130999999899,9532560,3,NA,NA,5099,0.5099
10000,32,"Osius-Rojek",28,22660734,0.0263037000001987,9532560,3,NA,NA,5137,0.5137
10000,32,"Osius-Rojek",29,22660735,0.0138492000003225,9532560,3,NA,NA,5123,0.5123
10000,32,"Osius-Rojek",30,22660736,0.0148274000002857,9532560,4,NA,NA,5016,0.5016
10000,32,"Stukel",1,22660707,0.011263400000189,10212328,4,4,1,5086,0.5086
10000,32,"Stukel",2,22660708,0.00567480000017895,10212328,4,4,1,5028,0.5028
10000,32,"Stukel",3,22660709,0.00951699999995981,10212328,3,4,1,5078,0.5078
10000,32,"Stukel",4,22660710,0.0105638000002273,10212328,3,4,1,5130,0.513
10000,32,"Stukel",5,22660711,0.0104632000002312,10212328,3,4,1,5092,0.5092
10000,32,"Stukel",6,22660712,0.00582510000003822,10212328,4,4,1,5062,0.5062
10000,32,"Stukel",7,22660713,0.00872490000028847,10212328,3,4,1,5118,0.5118
10000,32,"Stukel",8,22660714,0.0249736999999186,10212328,3,4,1,5109,0.5109
10000,32,"Stukel",9,22660715,0.0127631000002566,10212328,3,4,1,5086,0.5086
10000,32,"Stukel",10,22660716,0.0218245000000934,10212328,4,4,1,5151,0.5151
10000,32,"Stukel",11,22660717,0.00884199999995872,10212328,3,4,1,5077,0.5077
10000,32,"Stukel",12,22660718,0.00989890000028026,10212328,4,4,1,5140,0.514
10000,32,"Stukel",13,22660719,0.012331500000073,10212328,3,4,1,5090,0.509
10000,32,"Stukel",14,22660720,0.00775270000008277,10212328,3,4,1,5010,0.501
10000,32,"Stukel",15,22660721,0.00818270000036136,10212328,4,4,1,5008,0.5008
10000,32,"Stukel",16,22660722,0.00825640000016392,10212328,4,4,1,5107,0.5107
10000,32,"Stukel",17,22660723,0.0173228000001018,10212328,3,4,1,5038,0.5038
10000,32,"Stukel",18,22660724,0.0190901000003123,10212328,3,4,1,5125,0.5125
10000,32,"Stukel",19,22660725,0.0149660000001859,10212328,4,4,1,5082,0.5082
10000,32,"Stukel",20,22660726,0.0125996000001578,10212328,4,4,1,5089,0.5089
10000,32,"Stukel",21,22660727,0.00619890000029955,10212328,4,4,1,5122,0.5122
10000,32,"Stukel",22,22660728,0.00796690000015587,10212328,3,4,1,5072,0.5072
10000,32,"Stukel",23,22660729,0.00817290000009052,10212328,4,4,1,5071,0.5071
10000,32,"Stukel",24,22660730,0.00912780000021485,10212328,4,4,1,5067,0.5067
10000,32,"Stukel",25,22660731,0.0178538000000117,10212328,3,4,1,5107,0.5107
10000,32,"Stukel",26,22660732,0.00547910000022966,10212328,3,4,1,5101,0.5101
10000,32,"Stukel",27,22660733,0.0137381000001824,10212328,3,4,1,5099,0.5099
10000,32,"Stukel",28,22660734,0.00706970000010188,10212328,3,4,1,5137,0.5137
10000,32,"Stukel",29,22660735,0.0150184999999965,10212328,3,4,1,5123,0.5123
10000,32,"Stukel",30,22660736,0.00535280000008242,10212328,4,4,1,5016,0.5016
10000,32,"Tsiatis",1,22660707,0.235534100000223,23842776,4,NA,NA,5086,0.5086
10000,32,"Tsiatis",2,22660708,0.185571700000082,23842776,4,NA,NA,5028,0.5028
10000,32,"Tsiatis",3,22660709,0.271480600000132,23842776,3,NA,NA,5078,0.5078
10000,32,"Tsiatis",4,22660710,0.289857300000222,23842776,3,NA,NA,5130,0.513
10000,32,"Tsiatis",5,22660711,0.305566900000258,23842776,3,NA,NA,5092,0.5092
10000,32,"Tsiatis",6,22660712,0.194362100000262,23842776,4,NA,NA,5062,0.5062
10000,32,"Tsiatis",7,22660713,0.297956999999997,23842776,3,NA,NA,5118,0.5118
10000,32,"Tsiatis",8,22660714,0.2726782000002,23842776,3,NA,NA,5109,0.5109
10000,32,"Tsiatis",9,22660715,0.29849860000013,23842776,3,NA,NA,5086,0.5086
10000,32,"Tsiatis",10,22660716,0.257214400000294,23842776,4,NA,NA,5151,0.5151
